sample_id,image_path,split,h2s_concentration_ppm,lighting_type,preprocessing_method,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_std,rgb_g_std,rgb_b_std,hsv_h_mean,hsv_s_mean,hsv_v_mean,hsv_h_std,hsv_s_std,hsv_v_std,lab_l_mean,lab_a_mean,lab_b_mean,lab_l_std,lab_a_std,lab_b_std,norm_r,norm_g,norm_b,norm_lab_l,norm_lab_a,norm_lab_b,delta_e,ref_patch_delta_e,brightness_mean,brightness_std,blur_score,temperature_c,humidity_pct,exposure_duration_min
H2S-2026-0093,images/holdout/H2S-2026-0093_75ppm_fluorescent.png,holdout,75.0,fluorescent,card_warp,78.54042638777152,107.09030571198713,138.03003486189326,12.060349896019165,11.81062399904653,16.73324969953251,104.52742021989809,107.51501743094663,138.03003486189326,3.8591779652648266,29.641002134125873,16.73324969953251,44.33439023236004,-1.641525878251542,-20.289420756234914,4.455726658826039,3.938146728620176,9.713120080723627,0.49857023570700754,0.5684386158853754,0.6898739992607427,0.6041832773190875,5.0599991762146885,-10.55004167126759,57.57628507247211,42.89384980597873,102.30021453472781,10.790316142416978,348.37542982275795,23.2,41.2,15.0
H2S-2026-0094,images/train/H2S-2026-0094_75ppm_dim_indoor.png,train,75.0,dim_indoor,card_warp,117.65627514078841,106.71574148565298,91.12892196299276,20.913463047078018,17.767427101350027,19.197022755991952,20.38877715205149,55.47579780101904,118.00294985250737,15.14518209577824,35.18197746214827,20.65382714911531,45.74074950441426,1.9936310002681683,10.461115580584607,6.820684414246277,1.5709380219389613,7.91811830011638,0.5569305249006757,0.5118588577756733,0.48636281924854863,0.5545029545048334,4.373805292207168,-0.4511937876071208,46.38155073124911,43.15165120001061,108.36464199517297,17.823867318604602,670.3174591334426,20.9,52.8,15.0
H2S-2026-0096,images/train/H2S-2026-0096_75ppm_dim_indoor.png,train,75.0,dim_indoor,card_warp,120.98189863234111,107.21849021185304,88.1830249396621,17.013082201203247,11.232265125989594,12.36819580586665,19.47807723250201,66.29062751407884,121.24490480021454,14.454647523426722,35.39231637766288,16.537734796984036,46.12362563689997,2.466545990882274,12.469495843389648,4.58703929364244,1.7696963915918265,8.410983576114534,0.625092208927063,0.570877583093368,0.5325256307811869,0.6158770722149716,3.6814152719280244,0.5266853858733036,46.00955435729804,47.886984790121915,109.2007910968088,11.685351558576949,555.5866161804937,23.2,46.2,15.0
H2S-2026-0097,images/validation/H2S-2026-0097_100ppm_daylight.png,validation,100.0,daylight,card_warp,77.07877447036739,84.3515687851971,86.23625636899973,20.27862444246245,28.30425807708595,37.22259821241134,72.53781174577635,56.27212389380531,91.40332528828104,38.547444127880205,8.5047998417527,31.02411236560735,35.026790549955564,-2.0353311879860554,-1.6240278895146152,11.567699490504635,1.2729623415815163,7.070411438802173,0.3738529937815463,0.4024041965585501,0.41009521769030943,0.42238605202613305,-1.107498943977343,-0.7443982598849819,58.58867332208266,32.21502576325322,82.48994368463396,26.91915716541211,195.02051488334675,21.7,58.5,15.0
H2S-2026-0098,images/test/H2S-2026-0098_100ppm_daylight.png,test,100.0,daylight,card_warp,73.24758648431215,76.38723518369537,75.45333869670152,19.27936887714414,27.840463366852962,37.53045292833001,58.65902386698847,59.57904263877715,83.55048270313758,41.28170607986385,10.872465193251218,30.25228126976497,32.00432224378087,-1.2288817377312953,0.7873424510592653,11.535818817785712,1.6395200912108807,7.1607198267749395,0.41751806515118634,0.43462970079556684,0.43637590081031685,0.45528953837134795,-1.0273566832650645,-0.801982167677119,61.03488695482094,39.40260137358856,75.22660230624832,26.241608606785398,39.93868143052781,21.7,58.1,15.0
H2S-2026-0099,images/train/H2S-2026-0099_100ppm_daylight.png,train,100.0,daylight,card_warp,73.2870742826495,78.53533118798606,79.88649772056851,19.644536141360028,28.193259966046075,37.914903130133325,64.31161169214266,57.684231697506036,86.13549208903191,41.132706524716085,7.036637119624951,31.632214929596557,32.676031528191864,-1.5194422097076965,-1.028626977742022,11.535289338383922,1.564929778980268,7.278492510363536,0.39292116871158395,0.4146489870684082,0.42226796264483557,0.4343111963044971,-0.7111633426052946,-0.653626977742022,60.74000474463645,36.73069545439477,77.0842719227675,26.673096574370966,98.27860135377944,22.3,52.2,15.0
H2S-2026-0100,images/train/H2S-2026-0100_100ppm_LED.png,train,100.0,LED,card_warp,63.305242692410836,83.1924778761062,104.05893000804505,18.123169274429458,29.25933185620576,44.48258538223911,100.48424510592652,82.90600697237865,104.05893000804505,7.393424858234685,42.603367758183055,44.48258538223911,34.309913292214176,-1.5119334942343792,-13.90117994100295,12.0732383560121,0.9856463779586965,10.031100535772318,0.3483924528931422,0.4004068241571806,0.48129737309821885,0.4243202317484077,4.46028872798785,-6.453195191547605,63.239855333409636,36.89349318936937,79.61765888978279,27.322427628814516,756.1419951729687,20.6,46.2,15.0
H2S-2026-0101,images/train/H2S-2026-0101_100ppm_LED.png,train,100.0,LED,card_warp,59.426991150442475,75.16733708769107,92.39869938321266,15.588417471834262,27.331644547786453,45.75759431285972,98.44757307589165,69.15593993027622,92.45219898096005,9.180141984088744,45.613325261227885,45.70608038598674,30.964722708606107,-1.1023732904263879,-11.41116921426656,11.497914497282594,1.1461536872105251,11.248733724536782,0.38160442556182833,0.427949966255745,0.4966813897251641,0.4475148289441824,2.7494785614254598,-3.232792307948481,65.37123525150001,44.16374899999418,72.69267900241351,25.95719091685612,66.12833997857385,20.5,44.8,15.0
H2S-2026-0102,images/train/H2S-2026-0102_100ppm_LED.png,train,100.0,LED,card_warp,60.28519710378117,78.34808259587021,96.00087154733173,16.42921376282554,28.22870284772482,45.17485544273018,97.34969160632878,75.62148028962189,96.3047063555913,10.018613705531804,43.64722796887536,44.859211924089614,32.277039000099904,-1.8579377849289354,-11.971171895950658,11.787646189970316,1.097852866988988,11.082383675792274,0.36632314310905184,0.4177350940787504,0.4892769011880964,0.43892374240103094,2.977846528796548,-4.665344009240425,64.35981051792812,41.45342994291495,74.99061410565835,26.513255444491712,337.67950011437966,23.8,44.1,15.0
H2S-2026-0103,images/holdout/H2S-2026-0103_100ppm_fluorescent.png,holdout,100.0,fluorescent,card_warp,57.4955081791365,82.8525744167337,111.19274604451596,17.11792953606013,28.46685700336137,48.577763072268375,102.22687047465809,108.00160901045857,111.19274604451596,6.545231521189564,37.815142204946056,48.577763072268375,34.08354760515093,-0.8122821131670689,-18.69341646554036,11.9640134586782,2.4872750691943177,12.823703502249415,0.33688183008715383,0.3962921250252326,0.5021198539454648,0.42178141851955936,7.696432483782817,-7.899026487326857,65.54720825738468,38.985786874851144,78.6675382139984,27.34070899954306,326.19650039775803,20.6,59.4,15.0
H2S-2026-0104,images/holdout/H2S-2026-0104_100ppm_fluorescent.png,holdout,100.0,fluorescent,card_warp,54.87892196299276,75.32971305980155,96.8793242156074,15.123446916146033,27.050483270317454,48.70031713674193,100.17518101367659,91.03278358809332,96.90366049879324,6.834456206157735,39.07301181979987,48.67632612612037,31.012467201951846,-1.170353982300885,-14.321668007508716,11.735136990753034,2.928418044375425,13.067302722282509,0.36587010778836976,0.4318681812520746,0.5160556215887383,0.45173496822980347,2.5951688935161132,-4.470633149120911,66.42543476688574,45.64514775417615,71.58782515419684,25.952056727631582,33.93177445343158,22.6,38.7,15.0
H2S-2026-0105,images/holdout/H2S-2026-0105_100ppm_fluorescent.png,holdout,100.0,fluorescent,card_warp,54.94462322338428,76.73256905336551,101.39849825690534,16.21104828617931,28.07807924916432,48.8617017453324,101.70374094931617,98.84238401716277,101.41163850898364,6.050891656616041,38.92056053686555,48.84671580754326,31.672108907923587,-0.6186645213193885,-16.309868597479216,12.063203770067702,2.7972154558777342,12.775008566803471,0.3523136797557147,0.4069012034866492,0.5035695349684016,0.43071315554304923,6.048819138811325,-5.865968815344139,66.6411923690691,43.03076779210241,73.04961115580585,26.684093537750087,387.2963705178426,21.8,51.8,15.0
H2S-2026-0106,images/test/H2S-2026-0106_100ppm_dim_indoor.png,test,100.0,dim_indoor,card_warp,92.94938321265755,84.19884687583803,71.88891123625636,27.23903553001487,32.351503086494375,35.78858106418961,20.607334406006974,70.88777152051489,93.25227943148298,14.128151446271925,47.233716874243086,27.401690084785205,36.15488566035156,1.393336015017431,8.80443818718155,12.812250436145135,2.121814849815635,4.499117536547605,0.43833856912569724,0.4032630691218199,0.3898650738736211,0.4374386396541061,3.845950394102394,-3.580365734387069,55.987645674637285,43.33308292390345,85.17987396084742,31.094161872153975,669.003352105122,20.1,42.8,15.0
H2S-2026-0107,images/train/H2S-2026-0107_100ppm_dim_indoor.png,train,100.0,dim_indoor,card_warp,84.94234379190131,74.64481094127112,61.444019844462325,22.34181067267883,27.397592309996647,31.725792274621536,19.006704210244035,83.9115714668812,85.15560471976401,11.857616362789848,48.000651116002736,22.38748249765532,32.22303724385973,2.123424510592652,9.921962992759452,11.257144365531488,2.125232078819657,4.2732584514879814,0.4698815104562228,0.4249882483364538,0.39506505119727414,0.45772848455739434,3.4986968417473423,-1.1314139135586263,59.894568157937435,50.62895724681149,76.05289621882542,26.09812340210526,54.40441115819341,22.7,48.7,15.0
H2S-2026-0108,images/train/H2S-2026-0108_100ppm_dim_indoor.png,train,100.0,dim_indoor,card_warp,86.35532314293376,77.36973719495843,65.3138240815232,23.691716939712492,28.946944165488574,33.709563531284786,20.24597747385358,76.62503352105122,86.67196299275945,13.923816075567455,50.00819845127063,23.776355737956507,33.21894110285573,1.7665593993027622,9.087154733172433,11.87478312931212,2.051906866937539,5.070412619064921,0.44985536183276836,0.4134986274719349,0.3742229244233378,0.4446235829467192,1.6687925147711817,2.0743551689022794,58.91817549388214,47.997414780189644,78.61423974255833,27.676504358429934,587.8532934338435,24.0,41.8,15.0
